location,year,mon,osvAll,troopLag,policeLag,militaryobserversLag,brv_AllLag,osvAllLagDum,incomp,epduration,lntpop
Rwanda,2002,9,0,0,0,0,0,0,2,141,9.0524
Rwanda,2002,10,0,0,0,0,0,0,2,142,9.0524
Rwanda,2002,11,0,0,0,0,0,0,2,143,9.0524
Rwanda,2002,12,0,0,0,0,0,0,2,144,9.0524
Rwanda,2003,1,0,0,0,0,0,0,2,145,9.069353
Rwanda,2003,2,0,0,0,0,0,0,2,146,9.069353
Rwanda,2003,3,0,0,0,0,0,0,2,147,9.069353
Rwanda,2003,4,0,0,0,0,0,0,2,148,9.069353
Rwanda,2003,5,0,0,0,0,0,0,2,149,9.069353
Rwanda,2003,6,0,0,0,0,0,0,2,150,9.069353
Rwanda,2003,7,0,0,0,0,0,0,2,151,9.069353
Rwanda,2003,8,0,0,0,0,0,0,2,152,9.069353
Rwanda,2003,9,0,0,0,0,0,0,2,153,9.069353
Rwanda,2003,10,0,0,0,0,0,0,2,154,9.069353
Rwanda,2003,11,0,0,0,0,0,0,2,155,9.069353
Rwanda,2003,12,0,0,0,0,0,0,2,156,9.069353
Rwanda,2004,1,0,0,0,0,0,0,2,157,9.084777
Rwanda,2004,2,0,0,0,0,0,0,2,158,9.084777
Rwanda,2004,3,0,0,0,0,0,0,2,159,9.084777
Rwanda,2004,4,0,0,0,0,0,0,2,160,9.084777
Rwanda,2004,5,0,0,0,0,0,0,2,161,9.084777
Rwanda,2004,6,0,0,0,0,0,0,2,162,9.084777
Rwanda,2004,7,0,0,0,0,0,0,2,163,9.084777
Rwanda,2004,8,0,0,0,0,0,0,2,164,9.084777
Rwanda,2004,9,0,0,0,0,0,0,2,165,9.084777
Rwanda,2004,10,0,0,0,0,0,0,2,166,9.084777
Rwanda,2004,11,0,0,0,0,0,0,2,167,9.084777
Rwanda,2004,12,0,0,0,0,0,0,2,168,9.084777
Senegal,1991,2,0,0,0,0,0,0,1,2,8.922525
Senegal,1991,3,0,0,0,0,0,0,1,3,8.922525
Senegal,1991,4,0,0,0,0,0,0,1,4,8.922525
Senegal,1991,5,0,0,0,0,0,0,1,5,8.922525
Senegal,1991,6,0,0,0,0,0,0,1,6,8.922525
Senegal,1991,7,0,0,0,0,0,0,1,7,8.922525
Senegal,1991,8,0,0,0,0,0,0,1,8,8.922525
Senegal,1991,9,0,0,0,0,0,0,1,9,8.922525
Senegal,1991,10,0,0,0,0,0,0,1,10,8.922525
Senegal,1991,11,0,0,0,0,0,0,1,11,8.922525
Senegal,1991,12,0,0,0,0,0,0,1,12,8.922525
Senegal,1992,1,0,0,0,0,0,0,1,13,8.949495
Senegal,1992,2,0,0,0,0,0,0,1,14,8.949495
Senegal,1992,3,0,0,0,0,0,0,1,15,8.949495
Senegal,1992,4,0,0,0,0,0,0,1,16,8.949495
Senegal,1992,5,0,0,0,0,0,0,1,17,8.949495
Senegal,1992,6,0,0,0,0,0,0,1,18,8.949495
Senegal,1992,7,0,0,0,0,0,0,1,19,8.949495
Senegal,1992,8,0,0,0,0,0,0,1,20,8.949495
Senegal,1992,9,1,0,0,0,0,0,1,21,8.949495
Senegal,1992,10,32,0,0,0,74,1,1,22,8.949495
Senegal,1992,11,9,0,0,0,0,1,1,23,8.949495
Senegal,1992,12,9,0,0,0,0,1,1,24,8.949495
Senegal,1993,1,5,0,0,0,2,1,1,25,8.976262
Senegal,1993,2,33,0,0,0,6,1,1,26,8.976262
Senegal,1993,3,7,0,0,0,0,1,1,27,8.976262
Senegal,1993,4,3,0,0,0,73,1,1,28,8.976262
Senegal,1993,5,1,0,0,0,105,1,1,29,8.976262
Senegal,1993,6,0,0,0,0,0,1,1,30,8.976262
Senegal,1993,7,0,0,0,0,20,0,1,31,8.976262
Senegal,1993,8,0,0,0,0,1,0,1,32,8.976262
Senegal,1993,9,0,0,0,0,0,0,1,33,8.976262
Senegal,1993,10,0,0,0,0,0,0,1,34,8.976262
Senegal,1993,11,0,0,0,0,0,0,1,35,8.976262
Senegal,1993,12,0,0,0,0,1,0,1,36,8.976262
Senegal,1994,1,0,0,0,0,0,0,1,37,9.002947
Senegal,1994,2,0,0,0,0,0,0,1,38,9.002947
Senegal,1994,3,0,0,0,0,0,0,1,39,9.002947
Senegal,1994,4,0,0,0,0,0,0,1,40,9.002947
Senegal,1994,5,0,0,0,0,0,0,1,41,9.002947
Senegal,1994,6,0,0,0,0,0,0,1,42,9.002947
Senegal,1994,7,0,0,0,0,0,0,1,43,9.002947
Senegal,1994,8,0,0,0,0,0,0,1,44,9.002947
Senegal,1994,9,0,0,0,0,0,0,1,45,9.002947
Senegal,1994,10,0,0,0,0,0,0,1,46,9.002947
Senegal,1994,11,0,0,0,0,0,0,1,47,9.002947
Senegal,1994,12,0,0,0,0,0,0,1,48,9.002947
Senegal,1995,1,0,0,0,0,0,0,1,49,9.029657
Senegal,1995,2,3,0,0,0,3,0,1,50,9.029657
Senegal,1995,3,6,0,0,0,0,1,1,51,9.029657
Senegal,1995,4,1,0,0,0,5,1,1,52,9.029657
Senegal,1995,5,0,0,0,0,10,1,1,53,9.029657
Senegal,1995,6,5,0,0,0,0,0,1,54,9.029657
Senegal,1995,7,8,0,0,0,5,1,1,55,9.029657
Senegal,1995,8,2,0,0,0,34,1,1,56,9.029657
Senegal,1995,9,0,0,0,0,5,1,1,57,9.029657
Senegal,1995,10,0,0,0,0,6,0,1,58,9.029657
Senegal,1995,11,0,0,0,0,167,0,1,59,9.029657
Senegal,1995,12,0,0,0,0,56,0,1,60,9.029657
Senegal,1996,1,0,0,0,0,0,0,1,61,9.056256
Senegal,1996,2,0,0,0,0,0,0,1,62,9.056256
Senegal,1996,3,0,0,0,0,0,0,1,63,9.056256
Senegal,1996,4,0,0,0,0,0,0,1,64,9.056256
Senegal,1996,5,0,0,0,0,0,0,1,65,9.056256
Senegal,1996,6,0,0,0,0,0,0,1,66,9.056256
Senegal,1996,7,0,0,0,0,0,0,1,67,9.056256
Senegal,1996,8,0,0,0,0,0,0,1,68,9.056256
Senegal,1996,9,0,0,0,0,0,0,1,69,9.056256
Senegal,1996,10,0,0,0,0,0,0,1,70,9.056256
Senegal,1996,11,0,0,0,0,0,0,1,71,9.056256
Senegal,1996,12,0,0,0,0,0,0,1,72,9.056256
Senegal,1997,1,0,0,0,0,0,0,1,73,9.082734
Senegal,1997,2,0,0,0,0,2,0,1,74,9.082734
Senegal,1997,3,0,0,0,0,0,0,1,75,9.082734
Senegal,1997,4,0,0,0,0,32,0,1,76,9.082734
Senegal,1997,5,0,0,0,0,0,0,1,77,9.082734
Senegal,1997,6,0,0,0,0,0,0,1,78,9.082734
Senegal,1997,7,0,0,0,0,0,0,1,79,9.082734
Senegal,1997,8,0,0,0,0,0,0,1,80,9.082734
Senegal,1997,9,25,0,0,0,58,0,1,81,9.082734
Senegal,1997,10,0,0,0,0,60,1,1,82,9.082734
Senegal,1997,11,6,0,0,0,123,0,1,83,9.082734
Senegal,1997,12,8,0,0,0,25,1,1,84,9.082734
Senegal,1998,1,9,0,0,0,0,1,1,85,9.105313
Senegal,1998,2,18,0,0,0,1,1,1,86,9.105313
Senegal,1998,3,1,0,0,0,0,1,1,87,9.105313
Senegal,1998,4,8,0,0,0,0,1,1,88,9.105313
Senegal,1998,5,12,0,0,0,11,1,1,89,9.105313
Senegal,1998,6,0,0,0,0,52,1,1,90,9.105313
Senegal,1998,7,3,0,0,0,10,0,1,91,9.105313
Senegal,1998,8,0,0,0,0,2,1,1,92,9.105313
Senegal,1998,9,0,0,0,0,50,0,1,93,9.105313
Senegal,1998,10,5,0,0,0,0,0,1,94,9.105313
Senegal,1998,11,41,0,0,0,62,1,1,95,9.105313
Senegal,1998,12,0,0,0,0,24,1,1,96,9.105313
Senegal,1999,1,0,0,0,0,0,0,1,97,9.131297
Senegal,1999,2,0,0,0,0,0,0,1,98,9.131297
Senegal,1999,3,0,0,0,0,0,0,1,99,9.131297
Senegal,1999,4,0,0,0,0,0,0,1,100,9.131297
Senegal,1999,5,0,0,0,0,0,0,1,101,9.131297
Senegal,1999,6,0,0,0,0,0,0,1,102,9.131297
Senegal,1999,7,0,0,0,0,0,0,1,103,9.131297
Senegal,1999,8,0,0,0,0,0,0,1,104,9.131297
Senegal,1999,9,0,0,0,0,0,0,1,105,9.131297
Senegal,1999,10,0,0,0,0,0,0,1,106,9.131297
Senegal,1999,11,0,0,0,0,0,0,1,107,9.131297
Senegal,1999,12,0,0,0,0,0,0,1,108,9.131297
Senegal,2000,1,0,0,0,0,0,0,1,109,9.157045
Senegal,2000,2,0,0,0,0,0,0,1,110,9.157045
Senegal,2000,3,0,0,0,0,4,0,1,111,9.157045
Senegal,2000,4,0,0,0,0,2,0,1,112,9.157045
Senegal,2000,5,0,0,0,0,23,0,1,113,9.157045
Senegal,2000,6,0,0,0,0,2,0,1,114,9.157045
Senegal,2000,7,0,0,0,0,0,0,1,115,9.157045
Senegal,2000,8,0,0,0,0,1,0,1,116,9.157045
Senegal,2000,9,0,0,0,0,0,0,1,117,9.157045
Senegal,2000,10,0,0,0,0,0,0,1,118,9.157045
Senegal,2000,11,0,0,0,0,0,0,1,119,9.157045
Senegal,2000,12,0,0,0,0,0,0,1,120,9.157045
Senegal,2001,1,0,0,0,0,1,0,1,121,9.176474
Senegal,2001,2,0,0,0,0,0,0,1,122,9.176474
Senegal,2001,3,0,0,0,0,4,0,1,123,9.176474
Senegal,2001,4,0,0,0,0,0,0,1,124,9.176474
Senegal,2001,5,0,0,0,0,0,0,1,125,9.176474
Senegal,2001,6,0,0,0,0,13,0,1,126,9.176474
Senegal,2001,7,0,0,0,0,3,0,1,127,9.176474
Senegal,2001,8,0,0,0,0,0,0,1,128,9.176474
Senegal,2001,9,0,0,0,0,0,0,1,129,9.176474
Senegal,2001,10,0,0,0,0,0,0,1,130,9.176474
Senegal,2001,11,0,0,0,0,4,0,1,131,9.176474
Senegal,2001,12,0,0,0,0,0,0,1,132,9.176474
Senegal,2002,1,0,0,0,0,2,0,1,133,9.201602
Senegal,2002,2,2,0,0,0,0,0,1,134,9.201602
Senegal,2002,3,9,0,0,0,0,1,1,135,9.201602
Senegal,2002,4,6,0,0,0,0,1,1,136,9.201602
Senegal,2002,5,8,0,0,0,0,1,1,137,9.201602
Senegal,2002,6,0,0,0,0,0,1,1,138,9.201602
Senegal,2002,7,0,0,0,0,0,0,1,139,9.201602
Senegal,2002,8,0,0,0,0,0,0,1,140,9.201602
Senegal,2002,9,0,0,0,0,0,0,1,141,9.201602
Senegal,2002,10,0,0,0,0,0,0,1,142,9.201602
Senegal,2002,11,0,0,0,0,0,0,1,143,9.201602
Senegal,2002,12,0,0,0,0,0,0,1,144,9.201602
Senegal,2003,1,0,0,0,0,0,0,1,145,9.226706
Senegal,2003,2,0,0,0,0,37,0,1,146,9.226706
Senegal,2003,3,0,0,0,0,0,0,1,147,9.226706
Senegal,2003,4,0,0,0,0,0,0,1,148,9.226706
Senegal,2003,5,0,0,0,0,0,0,1,149,9.226706
Senegal,2003,6,0,0,0,0,1,0,1,150,9.226706
Senegal,2003,7,0,0,0,0,0,0,1,151,9.226706
Senegal,2003,8,0,0,0,0,0,0,1,152,9.226706
Senegal,2003,9,0,0,0,0,0,0,1,153,9.226706
Senegal,2003,10,0,0,0,0,0,0,1,154,9.226706
Senegal,2003,11,0,0,0,0,1,0,1,155,9.226706
Senegal,2003,12,0,0,0,0,0,0,1,156,9.226706
Senegal,2004,1,0,0,0,0,0,0,1,157,9.265207
Senegal,2004,2,0,0,0,0,0,0,1,158,9.265207
Senegal,2004,3,0,0,0,0,0,0,1,159,9.265207
Senegal,2004,4,0,0,0,0,0,0,1,160,9.265207
Senegal,2004,5,0,0,0,0,0,0,1,161,9.265207
Senegal,2004,6,0,0,0,0,0,0,1,162,9.265207
Senegal,2004,7,0,0,0,0,0,0,1,163,9.265207
Senegal,2004,8,0,0,0,0,0,0,1,164,9.265207
Senegal,2004,9,0,0,0,0,0,0,1,165,9.265207
Senegal,2004,10,0,0,0,0,0,0,1,166,9.265207
Senegal,2004,11,0,0,0,0,0,0,1,167,9.265207
Senegal,2004,12,0,0,0,0,0,0,1,168,9.265207
Senegal,2005,1,0,0,0,0,0,0,1,169,9.291736
Senegal,2005,2,0,0,0,0,0,0,1,170,9.291736
Senegal,2005,3,0,0,0,0,0,0,1,171,9.291736
Senegal,2005,4,0,0,0,0,0,0,1,172,9.291736
Senegal,2005,5,0,0,0,0,0,0,1,173,9.291736
Senegal,2005,6,0,0,0,0,0,0,1,174,9.291736
Senegal,2005,7,0,0,0,0,0,0,1,175,9.291736
Senegal,2005,8,0,0,0,0,0,0,1,176,9.291736
Senegal,2005,9,0,0,0,0,0,0,1,177,9.291736
Senegal,2005,10,0,0,0,0,0,0,1,178,9.291736
Senegal,2005,11,0,0,0,0,0,0,1,179,9.291736
Senegal,2005,12,0,0,0,0,0,0,1,180,9.291736
Djibouti,1991,2,0,0,0,0,0,0,2,2,6.285998
Djibouti,1991,3,0,0,0,0,0,0,2,3,6.285998
Djibouti,1991,4,0,0,0,0,0,0,2,4,6.285998
Djibouti,1991,5,0,0,0,0,0,0,2,5,6.285998
Djibouti,1991,6,0,0,0,0,0,0,2,6,6.285998
Djibouti,1991,7,0,0,0,0,0,0,2,7,6.285998
Djibouti,1991,8,0,0,0,0,0,0,2,8,6.285998
Djibouti,1991,9,0,0,0,0,0,0,2,9,6.285998
Djibouti,1991,10,0,0,0,0,0,0,2,10,6.285998
Djibouti,1991,11,0,0,0,0,0,0,2,11,6.285998
Djibouti,1991,12,0,0,0,0,28,0,2,12,6.285998
Djibouti,1992,1,0,0,0,0,16,0,2,13,6.317165
Djibouti,1992,2,0,0,0,0,19,0,2,14,6.317165
Djibouti,1992,3,0,0,0,0,15,0,2,15,6.317165
Djibouti,1992,4,0,0,0,0,0,0,2,16,6.317165
Djibouti,1992,5,0,0,0,0,0,0,2,17,6.317165
Djibouti,1992,6,0,0,0,0,0,0,2,18,6.317165
Djibouti,1992,7,0,0,0,0,0,0,2,19,6.317165
Djibouti,1992,8,0,0,0,0,0,0,2,20,6.317165
Djibouti,1992,9,0,0,0,0,3,0,2,21,6.317165
Djibouti,1992,10,0,0,0,0,7,0,2,22,6.317165
Djibouti,1992,11,0,0,0,0,0,0,2,23,6.317165
Djibouti,1992,12,0,0,0,0,0,0,2,24,6.317165
Djibouti,1993,1,0,0,0,0,0,0,2,25,6.3456364
Djibouti,1993,2,0,0,0,0,0,0,2,26,6.3456364
Djibouti,1993,3,0,0,0,0,0,0,2,27,6.3456364
Djibouti,1993,4,0,0,0,0,0,0,2,28,6.3456364
Djibouti,1993,5,0,0,0,0,0,0,2,29,6.3456364
Djibouti,1993,6,0,0,0,0,0,0,2,30,6.3456364
Djibouti,1993,7,0,0,0,0,0,0,2,31,6.3456364
Djibouti,1993,8,0,0,0,0,2,0,2,32,6.3456364
Djibouti,1993,9,0,0,0,0,0,0,2,33,6.3456364
Djibouti,1993,10,0,0,0,0,4,0,2,34,6.3456364
Djibouti,1993,11,0,0,0,0,0,0,2,35,6.3456364
Djibouti,1993,12,0,0,0,0,1,0,2,36,6.3456364
Djibouti,1994,1,0,0,0,0,0,0,2,37,6.371612
Djibouti,1994,2,0,0,0,0,0,0,2,38,6.371612
Djibouti,1994,3,0,0,0,0,2,0,2,39,6.371612
Djibouti,1994,4,0,0,0,0,1,0,2,40,6.371612
Djibouti,1994,5,0,0,0,0,0,0,2,41,6.371612
Djibouti,1994,6,0,0,0,0,0,0,2,42,6.371612
Djibouti,1994,7,0,0,0,0,0,0,2,43,6.371612
Djibouti,1994,8,0,0,0,0,0,0,2,44,6.371612
Djibouti,1994,9,0,0,0,0,0,0,2,45,6.371612
Djibouti,1994,10,0,0,0,0,0,0,2,46,6.371612
Djibouti,1994,11,0,0,0,0,0,0,2,47,6.371612
Djibouti,1994,12,0,0,0,0,0,0,2,48,6.371612
Djibouti,1995,1,0,0,0,0,0,0,2,49,6.398595
Djibouti,1995,2,0,0,0,0,0,0,2,50,6.398595
Djibouti,1995,3,0,0,0,0,0,0,2,51,6.398595
Djibouti,1995,4,0,0,0,0,0,0,2,52,6.398595
Djibouti,1995,5,0,0,0,0,0,0,2,53,6.398595
Djibouti,1995,6,0,0,0,0,0,0,2,54,6.398595
Djibouti,1995,7,0,0,0,0,0,0,2,55,6.398595
Djibouti,1995,8,0,0,0,0,0,0,2,56,6.398595
Djibouti,1995,9,0,0,0,0,0,0,2,57,6.398595
Djibouti,1995,10,0,0,0,0,0,0,2,58,6.398595
Djibouti,1995,11,0,0,0,0,0,0,2,59,6.398595
Djibouti,1995,12,0,0,0,0,0,0,2,60,6.398595
Djibouti,1996,1,0,0,0,0,0,0,2,61,6.424869
Djibouti,1996,2,0,0,0,0,0,0,2,62,6.424869
Djibouti,1996,3,0,0,0,0,0,0,2,63,6.424869
Djibouti,1996,4,0,0,0,0,0,0,2,64,6.424869
Djibouti,1996,5,0,0,0,0,0,0,2,65,6.424869
Djibouti,1996,6,0,0,0,0,0,0,2,66,6.424869
Djibouti,1996,7,0,0,0,0,0,0,2,67,6.424869
Djibouti,1996,8,0,0,0,0,0,0,2,68,6.424869
Djibouti,1996,9,0,0,0,0,0,0,2,69,6.424869
Djibouti,1996,10,0,0,0,0,0,0,2,70,6.424869
Djibouti,1996,11,0,0,0,0,0,0,2,71,6.424869
Djibouti,1996,12,0,0,0,0,0,0,2,72,6.424869
Djibouti,1999,2,0,0,0,0,1,0,2,2,6.4441314
Djibouti,1999,3,0,0,0,0,0,0,2,3,6.4441314
Djibouti,1999,4,0,0,0,0,0,0,2,4,6.4441314
Djibouti,1999,5,0,0,0,0,11,0,2,5,6.4441314
Djibouti,1999,6,0,0,0,0,0,0,2,6,6.4441314
Djibouti,1999,7,0,0,0,0,0,0,2,7,6.4441314
Djibouti,1999,8,0,0,0,0,4,0,2,8,6.4441314
Djibouti,1999,9,0,0,0,0,0,0,2,9,6.4441314
Djibouti,1999,10,0,0,0,0,0,0,2,10,6.4441314
Djibouti,1999,11,0,0,0,0,0,0,2,11,6.4441314
Djibouti,1999,12,0,0,0,0,0,0,2,12,6.4441314
Djibouti,2000,1,0,0,0,0,0,0,2,13,6.4583383
Djibouti,2000,2,0,0,0,0,0,0,2,14,6.4583383
Djibouti,2000,3,0,0,0,0,0,0,2,15,6.4583383
Djibouti,2000,4,0,0,0,0,0,0,2,16,6.4583383
Djibouti,2000,5,0,0,0,0,0,0,2,17,6.4583383
Djibouti,2000,6,0,0,0,0,0,0,2,18,6.4583383
Djibouti,2000,7,0,0,0,0,0,0,2,19,6.4583383
Djibouti,2000,8,0,0,0,0,0,0,2,20,6.4583383
Djibouti,2000,9,0,0,0,0,0,0,2,21,6.4583383
Djibouti,2000,10,0,0,0,0,0,0,2,22,6.4583383
Djibouti,2000,11,0,0,0,0,0,0,2,23,6.4583383
Djibouti,2000,12,0,0,0,0,0,0,2,24,6.4583383
Djibouti,2001,1,0,0,0,0,0,0,2,25,6.4583383
Djibouti,2001,2,0,0,0,0,0,0,2,26,6.4583383
Djibouti,2001,3,0,0,0,0,0,0,2,27,6.4583383
Djibouti,2001,4,0,0,0,0,0,0,2,28,6.4583383
Djibouti,2001,5,0,0,0,0,0,0,2,29,6.4583383
Djibouti,2001,6,0,0,0,0,0,0,2,30,6.4583383
Djibouti,2001,7,0,0,0,0,0,0,2,31,6.4583383
Djibouti,2001,8,0,0,0,0,0,0,2,32,6.4583383
Djibouti,2001,9,0,0,0,0,0,0,2,33,6.4583383
Djibouti,2001,10,0,0,0,0,0,0,2,34,6.4583383
Djibouti,2001,11,0,0,0,0,0,0,2,35,6.4583383
Djibouti,2001,12,0,0,0,0,0,0,2,36,6.4583383
Sierra Leone,1991,2,0,0,0,0,0,0,2,2,8.304
Sierra Leone,1991,3,70,0,0,0,0,0,2,3,8.304
Sierra Leone,1991,4,7,0,0,0,19,1,2,4,8.304
Sierra Leone,1991,5,16,0,0,0,41,1,2,5,8.304
Sierra Leone,1991,6,0,0,0,0,150,1,2,6,8.304
Sierra Leone,1991,7,0,0,0,0,44,0,2,7,8.304
Sierra Leone,1991,8,0,0,0,0,6,0,2,8,8.304
Sierra Leone,1991,9,0,0,0,0,26,0,2,9,8.304
Sierra Leone,1991,10,0,0,0,0,0,0,2,10,8.304
Sierra Leone,1991,11,0,0,0,0,40,0,2,11,8.304
Sierra Leone,1991,12,1,0,0,0,0,0,2,12,8.304
Sierra Leone,1992,1,0,0,0,0,5,1,2,13,8.310415
Sierra Leone,1992,2,0,0,0,0,11,0,2,14,8.310415
Sierra Leone,1992,3,0,0,0,0,24,0,2,15,8.310415
Sierra Leone,1992,4,0,0,0,0,21,0,2,16,8.310415
Sierra Leone,1992,5,0,0,0,0,0,0,2,17,8.310415
Sierra Leone,1992,6,0,0,0,0,40,0,2,18,8.310415
Sierra Leone,1992,7,0,0,0,0,0,0,2,19,8.310415
Sierra Leone,1992,8,0,0,0,0,30,0,2,20,8.310415
Sierra Leone,1992,9,0,0,0,0,20,0,2,21,8.310415
Sierra Leone,1992,10,0,0,0,0,0,0,2,22,8.310415
Sierra Leone,1992,11,0,0,0,0,5,0,2,23,8.310415
Sierra Leone,1992,12,0,0,0,0,0,0,2,24,8.310415
Sierra Leone,1993,1,0,0,0,0,25,0,2,25,8.316055
Sierra Leone,1993,2,0,0,0,0,18,0,2,26,8.316055
Sierra Leone,1993,3,0,0,0,0,22,0,2,27,8.316055
Sierra Leone,1993,4,0,0,0,0,0,0,2,28,8.316055
Sierra Leone,1993,5,0,0,0,0,0,0,2,29,8.316055
Sierra Leone,1993,6,0,0,0,0,0,0,2,30,8.316055
Sierra Leone,1993,7,0,0,0,0,17,0,2,31,8.316055
Sierra Leone,1993,8,0,0,0,0,9,0,2,32,8.316055
Sierra Leone,1993,9,0,0,0,0,11,0,2,33,8.316055
Sierra Leone,1993,10,0,0,0,0,60,0,2,34,8.316055
Sierra Leone,1993,11,0,0,0,0,0,0,2,35,8.316055
Sierra Leone,1993,12,20,0,0,0,9,0,2,36,8.316055
Sierra Leone,1994,1,113,0,0,0,35,1,2,37,8.325306
Sierra Leone,1994,2,38,0,0,0,28,1,2,38,8.325306
Sierra Leone,1994,3,0,0,0,0,18,1,2,39,8.325306
Sierra Leone,1994,4,35,0,0,0,31,0,2,40,8.325306
Sierra Leone,1994,5,32,0,0,0,29,1,2,41,8.325306
Sierra Leone,1994,6,0,0,0,0,49,1,2,42,8.325306
Sierra Leone,1994,7,0,0,0,0,12,0,2,43,8.325306
Sierra Leone,1994,8,43,0,0,0,1,0,2,44,8.325306
Sierra Leone,1994,9,0,0,0,0,29,1,2,45,8.325306
Sierra Leone,1994,10,0,0,0,0,29,0,2,46,8.325306
Sierra Leone,1994,11,0,0,0,0,82,0,2,47,8.325306
Sierra Leone,1994,12,0,0,0,0,0,0,2,48,8.325306
Sierra Leone,1995,1,11,0,0,0,0,0,2,49,8.341649
Sierra Leone,1995,2,0,0,0,0,16,1,2,50,8.341649
Sierra Leone,1995,3,0,0,0,0,34,0,2,51,8.341649
Sierra Leone,1995,4,150,0,0,0,59,0,2,52,8.341649
Sierra Leone,1995,5,9,0,0,0,45,1,2,53,8.341649
Sierra Leone,1995,6,0,0,0,0,8,1,2,54,8.341649
Sierra Leone,1995,7,0,0,0,0,120,0,2,55,8.341649
Sierra Leone,1995,8,0,0,0,0,191,0,2,56,8.341649
Sierra Leone,1995,9,0,0,0,0,11,0,2,57,8.341649
Sierra Leone,1995,10,0,0,0,0,29,0,2,58,8.341649
Sierra Leone,1995,11,3,0,0,0,64,0,2,59,8.341649
Sierra Leone,1995,12,0,0,0,0,3,1,2,60,8.341649
Sierra Leone,1996,1,0,0,0,0,92,0,2,61,8.365672
Sierra Leone,1996,2,31,0,0,0,24,0,2,62,8.365672
Sierra Leone,1996,3,49,0,0,0,2,1,2,63,8.365672
Sierra Leone,1996,4,0,0,0,0,0,1,2,64,8.365672
Sierra Leone,1996,5,30,0,0,0,0,0,2,65,8.365672
Sierra Leone,1996,6,9,0,0,0,0,1,2,66,8.365672
Sierra Leone,1996,7,0,0,0,0,0,1,2,67,8.365672
Sierra Leone,1996,8,0,0,0,0,0,0,2,68,8.365672
Sierra Leone,1996,9,0,0,0,0,7,0,2,69,8.365672
Sierra Leone,1996,10,48,0,0,0,11,0,2,70,8.365672
Sierra Leone,1996,11,0,0,0,0,0,1,2,71,8.365672
Sierra Leone,1996,12,0,0,0,0,0,0,2,72,8.365672
Sierra Leone,1997,1,0,0,0,0,0,0,2,73,8.395703
Sierra Leone,1997,2,0,0,0,0,0,0,2,74,8.395703
Sierra Leone,1997,3,0,0,0,0,13,0,2,75,8.395703
Sierra Leone,1997,4,0,0,0,0,0,0,2,76,8.395703
Sierra Leone,1997,5,0,0,0,0,0,0,2,77,8.395703
Sierra Leone,1997,6,37,0,0,0,22,0,2,78,8.395703
Sierra Leone,1997,7,0,0,0,0,12,1,2,79,8.395703
Sierra Leone,1997,8,17,0,0,0,33,0,2,80,8.395703
Sierra Leone,1997,9,0,0,0,0,4,1,2,81,8.395703
Sierra Leone,1997,10,35,0,0,0,11,0,2,82,8.395703
Sierra Leone,1997,11,0,0,0,0,2,1,2,83,8.395703
Sierra Leone,1997,12,0,0,0,0,6,0,2,84,8.395703
Sierra Leone,1998,1,0,0,0,0,2,0,2,85,8.42683
Sierra Leone,1998,2,1,0,0,0,40,0,2,86,8.42683
Sierra Leone,1998,3,50,0,0,0,0,1,2,87,8.42683
Sierra Leone,1998,4,200,0,0,0,37,1,2,88,8.42683
Sierra Leone,1998,5,0,0,0,0,20,1,2,89,8.42683
Sierra Leone,1998,6,11,0,0,0,179,0,2,90,8.42683
Sierra Leone,1998,7,0,0,0,0,0,1,2,91,8.42683
Sierra Leone,1998,8,0,0.015,0.003,0.038,4,0,2,92,8.42683
Sierra Leone,1998,9,0,0.015,0.003,0.038,0,0,2,93,8.42683
Sierra Leone,1998,10,0,0.015,0.003,0.041,0,0,2,94,8.42683
Sierra Leone,1998,11,0,0.015,0.003,0.041,322,0,2,95,8.42683
Sierra Leone,1998,12,0,0.015,0.005,0.041,126,0,2,96,8.42683
Sierra Leone,1999,1,240,0.009,0.003,0.024,510,0,2,97,8.458928
Sierra Leone,1999,2,0,0.002,0,0.006,260,1,2,98,8.458928
Sierra Leone,1999,3,0,0.002,0,0.007,82,0,2,99,8.458928
Sierra Leone,1999,4,125,0.002,0,0.012,12,0,2,100,8.458928
Sierra Leone,1999,5,0,0.002,0,0.015,17,1,2,101,8.458928
Sierra Leone,1999,6,0,0.002,0,0.018,1,0,2,102,8.458928
Sierra Leone,1999,7,0,0.002,0,0.025,0,0,2,103,8.458928
Sierra Leone,1999,8,0,0.002,0,0.049,0,0,2,104,8.458928
Sierra Leone,1999,9,0,0.002,0,0.071,0,0,2,105,8.458928
Sierra Leone,1999,10,0,0.015,0,0.124,0,0,2,106,8.458928
Sierra Leone,1999,11,0,0.015,0,0.192,0,0,2,107,8.458928
Sierra Leone,1999,12,0,2.156,0.002,0.2,4,0,2,108,8.458928
Sierra Leone,2000,1,2,4.297,0.004,0.208,3,0,2,109,8.487558
Sierra Leone,2000,2,0,4.601,0.004,0.243,0,1,2,110,8.487558
Sierra Leone,2000,3,0,4.652,0.006,1.039,0,0,2,111,8.487558
Sierra Leone,2000,4,0,7.216,0.009,0.26,0,0,2,112,8.487558
Sierra Leone,2000,5,0,8.158,0.019,0.26,0,0,2,113,8.487558
Sierra Leone,2000,6,0,11.436,0.024,0.26,62,0,2,114,8.487558
Sierra Leone,2000,7,0,12.179,0.037,0.26,2,0,2,115,8.487558
Sierra Leone,2000,8,9,12.187,0.034,0.26,1,0,2,116,8.487558
