"","Contacted","Age","Male","Education","Married","Union.Member","Household.Income","Urban","Close.To.Party","District.Competitiveness","ENEP","PR","Alpha.Polity","District","District.Country"
"9728",0,36,1,6,1,1,3,0,0,0.718024303404013,2.9855183551012,0,"Canada",161,"Canada35056"
"9731",1,49,1,6,1,1,5,1,0,0.76797732,2.79156485131763,0,"Canada",110,"Canada35004"
"9732",0,57,1,5,1,0,5,1,0,0.666545381217861,2.81024011028731,0,"Canada",111,"Canada35005"
"9734",1,54,1,8,1,0,5,0,1,0.668108482556742,3.35146093868924,0,"Canada",183,"Canada35078"
"9735",1,54,1,6,1,1,5,1,1,0.704942463568077,3.00109717111479,0,"Canada",206,"Canada35101"
"9736",0,41,0,6,1,0,4,1,0,0.727604028658358,3.24057227599034,0,"Canada",166,"Canada35061"
"9737",1,72,1,8,1,1,3,1,0,0.482339661364802,2.14830990633605,0,"Canada",185,"Canada35080"
"9738",1,43,1,5,1,1,3,1,0,0.736347582102242,3.11052246201585,0,"Canada",109,"Canada35003"
"9739",0,41,1,8,0,0,4,1,1,0.544906949653897,2.5039213912909,0,"Canada",198,"Canada35093"
"9742",1,57,0,8,1,0,5,1,1,0.50056507,2.43758597670438,0,"Canada",182,"Canada35077"
"9746",0,50,0,5,1,0,1,1,0,0.711448023280864,3.19037995798206,0,"Canada",141,"Canada35035"
"9747",0,31,0,8,1,0,3,1,1,0.685998513048778,3.18790107381897,0,"Canada",202,"Canada35097"
"9749",1,45,1,6,1,0,5,1,0,0.735651431025306,3.16492212993942,0,"Canada",139,"Canada35033"
"9753",1,61,0,6,0,1,2,1,1,0.639930961605359,3.11106582781962,0,"Canada",149,"Canada35043"
"9754",1,21,1,7,0,0,2,1,0,0.691412113767206,2.60532318591216,0,"Canada",121,"Canada35015"
"9757",1,41,0,8,1,1,5,1,1,0.736347582102242,3.11052246201585,0,"Canada",109,"Canada35003"
"9758",1,45,0,8,0,0,2,1,1,0.586472294587321,2.83646414208689,0,"Canada",189,"Canada35084"
"9761",0,44,0,5,1,0,4,0,0,0.776376217982841,2.96186018562689,0,"Canada",160,"Canada35055"
"9763",1,39,1,8,1,0,4,1,1,0.803841245484096,2.54848512055494,0,"Canada",199,"Canada35094"
"9764",1,43,1,5,1,1,1,0,1,0.74114742383748,2.8851759687577,0,"Canada",162,"Canada35057"
"9766",1,46,1,6,0,0,2,1,0,0.704942463568077,3.00109717111479,0,"Canada",206,"Canada35101"
"9770",0,58,0,3,0,0,1,1,0,0.75272146075899,2.99389266852869,0,"Canada",184,"Canada35079"
"9773",1,56,1,4,1,1,2,0,0,0.658387887237774,2.75967454275021,0,"Canada",140,"Canada35034"
"9777",1,52,0,8,1,1,4,1,0,0.615349861137545,2.95789352784204,0,"Canada",143,"Canada35037"
"9778",0,43,0,5,1,0,3,1,0,0.616873739291836,2.89841168488874,0,"Canada",113,"Canada35007"
"9779",0,38,0,6,0,0,3,1,0,0.66699873,3.02357840867496,0,"Canada",176,"Canada35071"
"9782",1,26,1,8,1,0,4,1,1,0.628811775621769,2.88254333485935,0,"Canada",145,"Canada35039"
"9783",1,52,1,6,0,0,2,1,0,0.73425968,3.05162240420606,0,"Canada",159,"Canada35054"
"9784",0,47,1,8,1,0,5,0,1,0.668108482556742,3.35146093868924,0,"Canada",183,"Canada35078"
"9786",1,45,0,8,1,1,5,0,1,0.75826250884619,2.9592628760265,0,"Canada",119,"Canada35013"
"9787",0,52,1,6,1,1,4,0,0,0.744362430311439,2.89642609115684,0,"Canada",178,"Canada35073"
"9788",0,44,1,6,1,0,4,0,0,0.778092327580383,2.96655702370792,0,"Canada",152,"Canada35046"
"9793",1,48,1,8,1,0,5,1,0,0.7479445,2.56298864980476,0,"Canada",136,"Canada35030"
"9795",1,48,1,6,1,0,5,1,0,0.592765059154538,2.31961367669276,0,"Canada",128,"Canada35022"
"9796",0,24,1,8,0,0,5,1,0,0.639930961605359,3.11106582781962,0,"Canada",149,"Canada35043"
"9799",0,29,1,6,0,0,2,1,0,0.668108482556742,3.35146093868924,0,"Canada",183,"Canada35078"
"9800",1,38,0,5,1,0,2,0,0,0.658387887237774,2.75967454275021,0,"Canada",140,"Canada35034"
"9802",0,35,1,6,1,1,4,1,0,0.735651431025306,3.16492212993942,0,"Canada",139,"Canada35033"
"9803",0,38,1,4,0,0,3,0,0,0.758992102239496,2.96797642476966,0,"Canada",120,"Canada35014"
"9805",1,57,0,6,0,1,2,0,0,0.549674236656514,2.78212508005913,0,"Canada",142,"Canada35036"
"9812",1,58,0,6,1,0,5,1,1,0.650176663045334,2.83028442830151,0,"Canada",146,"Canada35040"
"9813",1,57,0,6,1,1,3,1,1,0.638542102387805,2.71107185479065,0,"Canada",129,"Canada35023"
"9814",1,28,0,8,1,0,4,1,0,0.697423987212028,2.87896781863862,0,"Canada",137,"Canada35031"
"9815",1,48,0,6,1,1,3,0,1,0.62373164959878,2.46915250735277,0,"Canada",179,"Canada35074"
"9822",0,24,1,7,0,0,5,1,1,0.750035302505251,2.7505865488286,0,"Canada",116,"Canada35010"
"9825",1,49,1,5,1,0,4,0,0,0.739950003554203,2.88274002363674,0,"Canada",191,"Canada35086"
"9826",1,44,0,5,1,0,2,1,0,0.76797732,2.79156485131763,0,"Canada",110,"Canada35004"
"9827",0,52,1,4,1,1,3,0,1,0.704927622489106,3.00901525041145,0,"Canada",126,"Canada35020"
"9828",0,25,1,6,0,0,3,1,1,0.768002330548002,2.86780305465763,0,"Canada",171,"Canada35066"
"9830",1,45,1,5,0,0,2,0,1,0.62373164959878,2.46915250735277,0,"Canada",179,"Canada35074"
"9833",1,33,1,6,1,0,2,1,0,0.721584797892372,2.86304580317854,0,"Canada",132,"Canada35026"
"9835",0,25,0,6,0,0,1,1,0,0.71814991,2.8242669375101,0,"Canada",192,"Canada35087"
"9836",1,22,0,5,0,0,5,1,0,0.782067456990459,2.64983035123634,0,"Canada",114,"Canada35008"
"9839",1,38,0,8,1,1,4,1,0,0.804183724178086,2.77330405315891,0,"Canada",158,"Canada35053"
"9842",1,54,1,8,1,0,5,1,1,0.691412113767206,2.60532318591216,0,"Canada",121,"Canada35015"
"9844",1,37,0,7,0,0,2,1,1,0.691412113767206,2.60532318591216,0,"Canada",121,"Canada35015"
"9845",0,36,1,5,1,0,3,0,1,0.756171651646854,2.85563948533838,0,"Canada",124,"Canada35018"
"9847",1,59,0,6,0,0,2,1,0,0.776376217982841,2.96186018562689,0,"Canada",160,"Canada35055"
"9849",1,49,0,5,1,1,2,0,1,0.766444628254676,2.85486956529187,0,"Canada",134,"Canada35028"
"9850",0,34,0,8,1,1,4,0,0,0.658387887237774,2.75967454275021,0,"Canada",140,"Canada35034"
"9851",1,64,1,8,1,0,2,1,1,0.736347582102242,3.11052246201585,0,"Canada",109,"Canada35003"
"9852",0,57,0,6,0,0,3,1,1,0.664307154787886,2.64087949949418,0,"Canada",147,"Canada35041"
"9853",0,52,0,8,1,1,2,1,1,0.735651431025306,3.16492212993942,0,"Canada",139,"Canada35033"
"9854",1,39,1,6,1,0,4,1,1,0.581753928268204,2.57105185356513,0,"Canada",208,"Canada35103"
"9856",1,41,1,5,0,0,3,1,0,0.704942463568077,3.00109717111479,0,"Canada",206,"Canada35101"
"9857",1,43,0,6,1,0,4,1,0,0.639930961605359,3.11106582781962,0,"Canada",149,"Canada35043"
"9858",0,51,1,5,1,1,3,0,1,0.766444628254676,2.85486956529187,0,"Canada",134,"Canada35028"
"9861",1,53,1,8,1,1,5,1,1,0.658079387198908,3.25735922955637,0,"Canada",167,"Canada35062"
"9862",0,31,0,8,0,0,2,1,1,0.547161169043761,2.45156678530044,0,"Canada",153,"Canada35047"
"9864",1,35,1,8,1,0,4,1,0,0.54667107448935,2.40705650760123,0,"Canada",180,"Canada35075"
"9868",0,25,0,7,1,0,2,1,0,0.628811775621769,2.88254333485935,0,"Canada",145,"Canada35039"
"9872",1,54,0,6,1,0,2,1,1,0.728514277216346,3.15495720600271,0,"Canada",127,"Canada35021"
"9878",1,61,1,5,1,0,2,0,0,0.690216909242693,3.16424924879932,0,"Canada",175,"Canada35070"
"9882",1,42,0,7,0,0,4,1,1,0.819132256375186,2.66198774404871,0,"Canada",200,"Canada35095"
"9886",0,45,1,6,1,1,5,0,1,0.653086958451163,3.14321641249309,0,"Canada",196,"Canada35091"
"9888",1,42,1,6,1,1,3,0,0,0.664307154787886,2.64087949949418,0,"Canada",147,"Canada35041"
"9896",0,29,1,6,0,0,1,1,1,0.665115657906518,2.88681819344419,0,"Canada",207,"Canada35102"
"9899",1,61,1,7,0,0,2,1,1,0.819132256375186,2.66198774404871,0,"Canada",200,"Canada35095"
"9903",1,39,0,6,1,0,5,0,1,0.739950003554203,2.88274002363674,0,"Canada",191,"Canada35086"
"9907",0,24,0,8,0,0,1,1,1,0.703972901357509,2.98363001555665,0,"Canada",169,"Canada35064"
"9908",1,38,0,8,0,1,3,1,0,0.803841245484096,2.54848512055494,0,"Canada",199,"Canada35094"
"9909",0,30,0,6,1,1,3,1,0,0.718723426992594,3.10123590763515,0,"Canada",181,"Canada35076"
"9914",0,57,0,8,1,1,3,1,0,0.482339661364802,2.14830990633605,0,"Canada",185,"Canada35080"
"9916",1,56,0,7,1,0,5,1,1,0.638542102387805,2.71107185479065,0,"Canada",129,"Canada35023"
"9917",1,34,0,8,1,0,5,1,1,0.703972901357509,2.98363001555665,0,"Canada",169,"Canada35064"
"9918",1,50,1,8,1,0,3,1,1,0.700513141634792,3.275122828569,0,"Canada",115,"Canada35009"
"9920",1,39,0,7,0,1,2,1,1,0.641201403364763,2.75460489366027,0,"Canada",112,"Canada35006"
"9922",1,52,0,6,1,1,5,1,1,0.75272146075899,2.99389266852869,0,"Canada",184,"Canada35079"
"9924",0,54,0,5,0,1,2,1,0,0.62373164959878,2.46915250735277,0,"Canada",179,"Canada35074"
"9925",1,48,0,6,0,1,2,1,0,0.75826250884619,2.9592628760265,0,"Canada",119,"Canada35013"
"9927",1,30,0,6,0,0,2,1,0,0.544906949653897,2.5039213912909,0,"Canada",198,"Canada35093"
"9932",1,58,1,5,1,1,3,1,1,0.718723426992594,3.10123590763515,0,"Canada",181,"Canada35076"
"9935",1,32,1,8,1,0,4,1,1,0.515905546798196,2.2686756243055,0,"Canada",205,"Canada35100"
"9939",1,41,1,8,0,0,4,0,1,0.777872987623745,2.79889144866171,0,"Canada",197,"Canada35092"
"9940",1,46,1,6,0,0,2,1,1,0.653086958451163,3.14321641249309,0,"Canada",196,"Canada35091"
"9942",0,63,1,6,0,1,5,1,0,0.602185813811889,2.53172664896737,0,"Canada",122,"Canada35016"
"9943",1,39,1,6,1,0,3,1,0,0.665115657906518,2.88681819344419,0,"Canada",207,"Canada35102"
"9944",1,51,0,5,1,0,2,0,1,0.766444628254676,2.85486956529187,0,"Canada",134,"Canada35028"
"9945",1,33,1,8,0,0,2,1,0,0.605221927536131,3.19779510748221,0,"Canada",133,"Canada35027"
"9948",0,46,0,5,0,0,1,1,0,0.506488505002854,2.34456935372133,0,"Canada",210,"Canada35105"
"9950",1,48,1,6,1,0,5,1,0,0.736347582102242,3.11052246201585,0,"Canada",109,"Canada35003"
"9951",0,26,0,6,1,0,5,0,0,0.758992102239496,2.96797642476966,0,"Canada",120,"Canada35014"
"9953",1,41,1,6,1,0,4,1,0,0.76797732,2.79156485131763,0,"Canada",110,"Canada35004"
"9955",1,58,0,6,1,1,4,0,0,0.66699873,3.02357840867496,0,"Canada",176,"Canada35071"
"9958",0,42,1,5,1,1,4,1,0,0.641201403364763,2.75460489366027,0,"Canada",112,"Canada35006"
"9959",1,26,1,8,1,0,1,1,0,0.544906949653897,2.5039213912909,0,"Canada",198,"Canada35093"
"9961",0,36,1,8,1,0,2,1,0,0.658243788489045,2.71627158043817,0,"Canada",156,"Canada35051"
"9963",1,36,1,6,0,0,3,1,0,0.690314367758489,3.24543210299651,0,"Canada",148,"Canada35042"
"9972",1,44,1,8,1,0,4,1,0,0.737527662874539,3.1760826241379,0,"Canada",117,"Canada35011"
"9981",1,47,0,5,0,0,2,0,1,0.752121267022355,2.88680835968893,0,"Canada",203,"Canada35098"
"9983",1,40,0,6,1,0,3,0,0,0.66699873,3.02357840867496,0,"Canada",176,"Canada35071"
"9986",0,31,1,8,0,1,3,1,1,0.506488505002854,2.34456935372133,0,"Canada",210,"Canada35105"
"9989",1,35,1,8,1,0,5,1,1,0.803841245484096,2.54848512055494,0,"Canada",199,"Canada35094"
"9995",1,58,0,5,1,0,4,1,0,0.75826250884619,2.9592628760265,0,"Canada",119,"Canada35013"
"9999",1,22,1,7,0,0,2,1,1,0.677027288687465,2.64907321776116,0,"Canada",107,"Canada35001"
"10003",1,32,1,8,0,1,2,0,1,0.71814991,2.8242669375101,0,"Canada",192,"Canada35087"
"10005",1,49,1,8,0,0,3,1,0,0.549674236656514,2.78212508005913,0,"Canada",142,"Canada35036"
"10007",1,30,0,8,1,0,5,1,1,0.819132256375186,2.66198774404871,0,"Canada",200,"Canada35095"
"10011",1,61,1,6,1,1,3,1,1,0.64998614324737,2.44733536206014,0,"Canada",154,"Canada35049"
"10012",0,38,0,6,1,0,4,0,0,0.704927622489106,3.00901525041145,0,"Canada",126,"Canada35020"
"10013",0,38,0,6,0,0,3,1,0,0.651860670742467,3.02179886417229,0,"Canada",193,"Canada35088"
"10014",1,40,1,6,1,0,4,1,1,0.76797732,2.79156485131763,0,"Canada",110,"Canada35004"
"10019",1,38,0,8,1,0,5,1,1,0.541962980600112,2.28267110685763,0,"Canada",125,"Canada35019"
"10023",1,31,0,8,1,1,2,1,1,0.409730020483085,2.19241968700797,0,"Canada",211,"Canada35106"
"10024",1,49,0,8,0,0,4,1,1,0.581753928268204,2.57105185356513,0,"Canada",208,"Canada35103"
"10028",1,23,0,6,0,0,1,1,0,0.581753928268204,2.57105185356513,0,"Canada",208,"Canada35103"
"10032",0,39,0,6,0,1,3,1,1,0.665505666220401,3.14855849861114,0,"Canada",172,"Canada35067"
"10036",0,37,0,6,1,1,2,0,1,0.805541743518093,2.93391890442774,0,"Canada",190,"Canada35085"
"10038",1,40,1,6,1,1,3,1,0,0.641201403364763,2.75460489366027,0,"Canada",112,"Canada35006"
"10039",1,27,1,8,0,0,5,1,1,0.694896112035219,3.08128389951514,0,"Canada",173,"Canada35068"
"10050",1,61,0,6,1,1,3,0,1,0.651860670742467,3.02179886417229,0,"Canada",193,"Canada35088"
"10051",0,40,0,5,0,0,1,1,1,0.665505666220401,3.14855849861114,0,"Canada",172,"Canada35067"
"10052",0,40,1,6,1,1,5,0,1,0.68358366,3.08990123254306,0,"Canada",108,"Canada35002"
"10057",0,48,1,8,1,0,5,1,0,0.541962980600112,2.28267110685763,0,"Canada",125,"Canada35019"
"10062",1,47,0,5,1,1,5,0,0,0.75826250884619,2.9592628760265,0,"Canada",119,"Canada35013"
"10063",1,37,1,8,0,0,3,1,1,0.545955243394016,2.47446047482422,0,"Canada",186,"Canada35081"
"10065",0,46,1,6,1,1,5,0,0,0.665505666220401,3.14855849861114,0,"Canada",172,"Canada35067"
"10072",1,40,1,7,0,0,4,1,0,0.7142038,2.8170202787712,0,"Canada",204,"Canada35099"
"10075",0,70,1,6,1,0,2,1,1,0.666545381217861,2.81024011028731,0,"Canada",111,"Canada35005"
"10076",1,40,1,8,1,0,5,1,0,0.676635142254468,2.54700257657328,0,"Canada",155,"Canada35050"
"10077",0,45,1,8,1,1,5,1,1,0.572027689082344,2.94657259831866,0,"Canada",170,"Canada35065"
"10078",1,50,0,8,0,0,5,1,1,0.668108482556742,3.35146093868924,0,"Canada",183,"Canada35078"
"10079",0,49,1,8,1,0,3,0,0,0.75960832,2.93744108227549,0,"Canada",163,"Canada35058"
"10080",1,51,1,8,0,1,4,0,1,0.777872987623745,2.79889144866171,0,"Canada",197,"Canada35092"
"10081",1,34,1,8,1,0,4,0,0,0.658387887237774,2.75967454275021,0,"Canada",140,"Canada35034"
"10083",1,31,1,6,1,1,2,1,0,0.690314367758489,3.24543210299651,0,"Canada",148,"Canada35042"
"10084",0,45,1,8,1,1,5,1,0,0.690314367758489,3.24543210299651,0,"Canada",148,"Canada35042"
"10087",1,38,0,8,1,1,5,0,0,0.711448023280864,3.19037995798206,0,"Canada",141,"Canada35035"
"10088",1,50,1,5,1,1,3,0,1,0.704927622489106,3.00901525041145,0,"Canada",126,"Canada35020"
"10089",1,36,0,8,1,0,3,1,0,0.819132256375186,2.66198774404871,0,"Canada",200,"Canada35095"
"10090",1,53,0,8,1,0,5,1,0,0.639930961605359,3.11106582781962,0,"Canada",149,"Canada35043"
"10094",0,25,1,5,0,0,2,1,1,0.62373164959878,2.46915250735277,0,"Canada",179,"Canada35074"
"10100",0,51,1,6,1,0,3,0,1,0.739950003554203,2.88274002363674,0,"Canada",191,"Canada35086"
"10104",0,51,0,7,1,0,1,0,0,0.721584797892372,2.86304580317854,0,"Canada",132,"Canada35026"
"10107",0,57,1,8,1,0,4,1,1,0.581753928268204,2.57105185356513,0,"Canada",208,"Canada35103"
"10108",1,43,0,6,1,1,2,1,0,0.602185813811889,2.53172664896737,0,"Canada",122,"Canada35016"
"10111",1,34,0,8,1,1,5,1,0,0.662168116724362,2.95925578268172,0,"Canada",150,"Canada35044"
"10116",1,55,0,4,0,1,1,1,0,0.738737421826219,2.63555739060632,0,"Canada",131,"Canada35025"
"10120",1,49,0,7,0,0,4,1,1,0.741035780980517,3.11011914897561,0,"Canada",138,"Canada35032"
"10121",0,28,0,8,0,0,5,1,0,0.781481055944769,2.63811933115972,0,"Canada",157,"Canada35052"
"10122",0,50,1,6,0,1,3,0,1,0.74114742383748,2.8851759687577,0,"Canada",162,"Canada35057"
"10126",1,54,1,5,0,1,2,1,1,0.75826250884619,2.9592628760265,0,"Canada",119,"Canada35013"
"10129",1,39,0,6,0,0,4,1,1,0.782067456990459,2.64983035123634,0,"Canada",114,"Canada35008"
"10136",1,45,0,8,1,0,5,1,0,0.737527662874539,3.1760826241379,0,"Canada",117,"Canada35011"
"10137",0,38,1,6,1,1,2,0,0,0.683596876251299,2.56938660648135,0,"Canada",164,"Canada35059"
"10138",1,45,0,8,1,1,5,0,0,0.805541743518093,2.93391890442774,0,"Canada",190,"Canada35085"
"10140",1,38,1,6,1,0,4,1,1,0.735651431025306,3.16492212993942,0,"Canada",139,"Canada35033"
"10141",0,41,1,8,1,0,1,1,1,0.506488505002854,2.34456935372133,0,"Canada",210,"Canada35105"
"10142",0,49,0,6,0,0,1,0,0,0.704927622489106,3.00901525041145,0,"Canada",126,"Canada35020"
"10144",0,51,0,5,1,0,2,0,0,0.75272146075899,2.99389266852869,0,"Canada",184,"Canada35079"
"10146",1,29,1,7,0,0,5,1,1,0.592765059154538,2.31961367669276,0,"Canada",128,"Canada35022"
"10148",1,43,0,6,1,0,1,0,0,0.75960832,2.93744108227549,0,"Canada",163,"Canada35058"
"10149",1,55,0,6,1,1,3,1,0,0.658079387198908,3.25735922955637,0,"Canada",167,"Canada35062"
"10150",1,49,1,6,0,1,4,1,1,0.73425968,3.05162240420606,0,"Canada",159,"Canada35054"
"10158",1,50,1,6,1,1,3,1,1,0.733394048179939,2.62467012489703,0,"Canada",223,"Canada46012"
"10161",1,23,1,7,0,0,4,0,0,0.576417194948002,2.74672973670865,0,"Canada",212,"Canada46001"
"10164",1,39,1,8,1,1,3,0,0,0.82989734870457,2.57765361964947,0,"Canada",213,"Canada46002"
"10165",1,50,1,8,1,0,5,1,1,0.668357283724299,2.88789239273985,0,"Canada",220,"Canada46009"
"10168",0,39,1,6,0,1,1,0,0,0.627943158849916,2.88627252133193,0,"Canada",221,"Canada46010"
"10174",0,47,1,5,0,0,3,0,0,0.688919187719462,2.54974690064878,0,"Canada",224,"Canada46013"
"10176",1,58,0,6,0,1,2,1,0,0.668357283724299,2.88789239273985,0,"Canada",220,"Canada46009"
"10177",1,49,0,6,1,1,3,1,1,0.668357283724299,2.88789239273985,0,"Canada",220,"Canada46009"
"10178",0,38,0,5,1,0,3,0,1,0.576417194948002,2.74672973670865,0,"Canada",212,"Canada46001"
"10181",0,68,0,1,1,1,1,0,1,0.5323916,2.13537901504105,0,"Canada",219,"Canada46008"
"10183",0,47,0,7,1,1,3,1,0,0.576417194948002,2.74672973670865,0,"Canada",212,"Canada46001"
"10185",1,43,0,5,1,0,3,0,0,0.556928550648571,2.6228353117249,0,"Canada",215,"Canada46004"
"10190",1,49,1,6,1,0,5,0,1,0.576417194948002,2.74672973670865,0,"Canada",212,"Canada46001"
"10192",1,61,0,8,0,1,3,1,0,0.688919187719462,2.54974690064878,0,"Canada",224,"Canada46013"
"10193",1,53,1,8,1,1,5,1,0,0.82989734870457,2.57765361964947,0,"Canada",213,"Canada46002"
"10197",1,32,0,6,0,0,3,1,1,0.576417194948002,2.74672973670865,0,"Canada",212,"Canada46001"
"10205",0,34,1,6,0,1,2,1,0,0.705918581967622,2.88516040251219,0,"Canada",222,"Canada46011"
"10207",1,41,0,8,0,0,2,1,0,0.82989734870457,2.57765361964947,0,"Canada",213,"Canada46002"
"10208",1,59,0,7,0,1,1,1,1,0.688919187719462,2.54974690064878,0,"Canada",224,"Canada46013"
"10211",1,59,1,8,1,0,5,1,1,0.668357283724299,2.88789239273985,0,"Canada",220,"Canada46009"
"10216",0,36,0,8,1,1,5,0,0,0.754019168626083,2.78069665961306,0,"Canada",214,"Canada46003"
"10222",1,34,0,6,1,0,1,1,0,0.596723371765868,2.72233300453903,0,"Canada",216,"Canada46005"
"10224",0,55,1,3,0,1,2,1,1,0.668357283724299,2.88789239273985,0,"Canada",220,"Canada46009"
"10227",0,49,0,5,1,0,3,0,1,0.479668961411028,2.31698264169895,0,"Canada",229,"Canada47004"
"10237",1,37,1,6,1,1,2,0,0,0.678396012418524,2.80685705072808,0,"Canada",236,"Canada47011"
"10238",0,47,1,6,1,0,5,0,1,0.479668961411028,2.31698264169895,0,"Canada",229,"Canada47004"
"10244",1,47,1,5,1,0,2,0,0,0.741746866606543,4.93977744425498,0,"Canada",234,"Canada47009"
"10246",1,40,0,8,1,0,5,1,1,0.74863301298395,3.15822522017804,0,"Canada",230,"Canada47005"
"10247",1,39,0,8,0,0,2,1,0,0.68752060636968,3.05739067787518,0,"Canada",227,"Canada47002"
"10252",1,41,0,8,1,1,4,1,0,0.5532801,2.42808556864914,0,"Canada",238,"Canada47013"
"10253",1,49,1,8,1,1,5,1,0,0.74863301298395,3.15822522017804,0,"Canada",230,"Canada47005"
"10256",0,47,0,4,1,1,3,0,0,0.469124819821927,2.20705694540185,0,"Canada",239,"Canada47014"
"10262",0,43,1,8,1,1,2,0,1,0.732075682359187,3.19726038267946,0,"Canada",233,"Canada47008"
"10263",1,29,1,6,1,0,5,0,0,0.678396012418524,2.80685705072808,0,"Canada",236,"Canada47011"
"10264",1,32,0,6,1,0,2,1,0,0.510674178887039,2.4301729298906,0,"Canada",226,"Canada47001"
"10267",1,39,0,8,1,1,3,1,1,0.678396012418524,2.80685705072808,0,"Canada",236,"Canada47011"
"10269",1,53,1,8,1,0,4,0,1,0.469124819821927,2.20705694540185,0,"Canada",239,"Canada47014"
"10271",1,39,0,6,1,1,4,1,1,0.5532801,2.42808556864914,0,"Canada",238,"Canada47013"
"10272",1,30,0,8,0,1,3,1,1,0.5532801,2.42808556864914,0,"Canada",238,"Canada47013"
"10273",0,45,0,8,1,1,3,1,0,0.68752060636968,3.05739067787518,0,"Canada",227,"Canada47002"
"10286",1,49,0,5,0,1,1,1,0,0.724040124734652,2.79162883195374,0,"Canada",235,"Canada47010"
"10296",0,25,0,8,0,0,3,0,0,0.732075682359187,3.19726038267946,0,"Canada",233,"Canada47008"
"10298",1,37,0,6,1,0,5,1,0,0.68752060636968,3.05739067787518,0,"Canada",227,"Canada47002"
"10299",1,32,0,6,0,1,1,0,0,0.732075682359187,3.19726038267946,0,"Canada",233,"Canada47008"
"10300",1,50,1,8,1,0,5,1,1,0.68752060636968,3.05739067787518,0,"Canada",227,"Canada47002"
"10302",0,44,1,4,1,0,2,0,0,0.732075682359187,3.19726038267946,0,"Canada",233,"Canada47008"
"10303",0,27,0,6,1,1,3,0,0,0.732075682359187,3.19726038267946,0,"Canada",233,"Canada47008"
"10304",1,46,0,7,0,0,3,1,0,0.741746866606543,4.93977744425498,0,"Canada",234,"Canada47009"
"10306",1,58,1,5,1,0,4,0,0,0.68752060636968,3.05739067787518,0,"Canada",227,"Canada47002"
"10310",1,46,0,5,1,0,4,1,1,0.479668961411028,2.31698264169895,0,"Canada",229,"Canada47004"
"10311",1,46,0,5,1,1,4,0,0,0.741746866606543,4.93977744425498,0,"Canada",234,"Canada47009"
"10316",0,48,1,4,0,0,2,1,0,0.469124819821927,2.20705694540185,0,"Canada",239,"Canada47014"
"10317",0,50,0,6,1,1,3,0,1,0.469124819821927,2.20705694540185,0,"Canada",239,"Canada47014"
"10319",1,37,0,6,1,0,2,1,0,0.745515100035892,3.44459762570086,0,"Canada",232,"Canada47007"
"10320",1,49,0,4,1,0,1,0,0,0.724040124734652,2.79162883195374,0,"Canada",235,"Canada47010"
"10323",0,50,1,6,1,0,2,1,0,0.538407683079307,2.43097566697889,0,"Canada",255,"Canada48016"
"10324",1,57,0,6,1,1,2,0,1,0.44537964,2.02553215692316,0,"Canada",264,"Canada48025"
"10325",0,25,1,6,1,0,1,1,0,0.240347408179065,1.52552124581998,0,"Canada",249,"Canada48010"
"10327",0,49,0,8,1,1,5,0,0,0.44537964,2.02553215692316,0,"Canada",264,"Canada48025"
"10330",0,51,0,6,1,0,5,1,1,0.49773638,2.10525012750447,0,"Canada",244,"Canada48005"
"10332",1,47,1,8,0,0,3,1,1,0.426096487059256,1.96788951386655,0,"Canada",247,"Canada48008"
"10335",1,50,1,7,1,1,4,1,0,0.806898005768178,2.77357227177702,0,"Canada",251,"Canada48012"
"10339",0,44,0,6,1,0,3,0,1,0.45190734,2.10608164773089,0,"Canada",261,"Canada48022"
"10341",0,38,1,8,1,0,5,0,1,0.30816338,1.66219193516441,0,"Canada",260,"Canada48021"
"10342",1,55,0,8,0,1,3,1,1,0.619433495161836,2.71634750353132,0,"Canada",245,"Canada48006"
"10343",0,41,0,5,1,0,1,1,0,0.426096487059256,1.96788951386655,0,"Canada",247,"Canada48008"
"10344",1,41,1,8,0,0,5,1,0,0.619433495161836,2.71634750353132,0,"Canada",245,"Canada48006"
"10346",0,62,1,8,1,0,5,1,0,0.53560116,2.44818070550594,0,"Canada",254,"Canada48015"
"10351",1,36,0,8,1,1,5,1,1,0.494243683968486,2.22824020384833,0,"Canada",258,"Canada48019"
"10356",0,53,1,5,0,1,2,1,1,0.45190734,2.10608164773089,0,"Canada",261,"Canada48022"
"10357",0,25,0,8,0,1,2,0,0,0.33037842,1.76810353250466,0,"Canada",263,"Canada48024"
"10361",1,54,0,8,0,0,2,1,1,0.806898005768178,2.77357227177702,0,"Canada",251,"Canada48012"
"10363",0,56,0,5,1,1,1,1,0,0.490057440940725,2.30663065431869,0,"Canada",241,"Canada48002"
"10364",0,60,1,6,1,0,3,1,0,0.538407683079307,2.43097566697889,0,"Canada",255,"Canada48016"
"10366",0,55,1,8,1,0,5,0,1,0.3256072,1.71771185253128,0,"Canada",259,"Canada48020"
"10368",0,66,1,4,1,1,2,0,0,0.327753603413448,1.76705825266565,0,"Canada",265,"Canada48026"
"10370",0,25,1,6,1,0,2,0,1,0.32075976568078,1.71862738936255,0,"Canada",262,"Canada48023"
"10371",0,45,0,8,1,0,5,0,0,0.33037842,1.76810353250466,0,"Canada",263,"Canada48024"
"10374",0,54,0,5,1,0,2,0,0,0.240347408179065,1.52552124581998,0,"Canada",249,"Canada48010"
